Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Staphylococcus aureus,PATRIC_genomes,1280.33376.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33382.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.33384.fna,N/A,R,84
Staphylococcus aureus,PATRIC_genomes,1280.33386.fna,R,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.33389.fna,S,S,84
Staphylococcus aureus,PATRIC_genomes,1280.33392.fna,R,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.33394.fna,R,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.33396.fna,R,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.33399.fna,R,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.33405.fna,N/A,R,84
Staphylococcus aureus,PATRIC_genomes,1280.33408.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33411.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.33412.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.33414.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.33416.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.33421.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.33431.fna,R,R,1
Staphylococcus aureus,PATRIC_genomes,1280.33433.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.33435.fna,R,N/A,1575
Staphylococcus aureus,PATRIC_genomes,1280.33442.fna,N/A,R,251
Staphylococcus aureus,PATRIC_genomes,1280.33445.fna,N/A,R,373
Staphylococcus aureus,PATRIC_genomes,1280.33446.fna,N/A,R,251
Staphylococcus aureus,PATRIC_genomes,1280.33448.fna,N/A,R,1886
Staphylococcus aureus,PATRIC_genomes,1280.33452.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33453.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33454.fna,S,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33455.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33456.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33457.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33458.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33461.fna,N/A,R,251
Staphylococcus aureus,PATRIC_genomes,1280.33462.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33463.fna,N/A,S,1447
Staphylococcus aureus,PATRIC_genomes,1280.33468.fna,N/A,R,251
Staphylococcus aureus,PATRIC_genomes,1280.33469.fna,S,S,2
Staphylococcus aureus,PATRIC_genomes,1280.33471.fna,N/A,R,251
Staphylococcus aureus,PATRIC_genomes,1280.33473.fna,N/A,R,251
Staphylococcus aureus,PATRIC_genomes,1280.33474.fna,S,S,1406
Staphylococcus aureus,PATRIC_genomes,1280.33475.fna,S,N/A,1447
Staphylococcus aureus,PATRIC_genomes,1280.33477.fna,R,R,921
Staphylococcus aureus,PATRIC_genomes,1280.33478.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33481.fna,S,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.33482.fna,R,R,921
Staphylococcus aureus,PATRIC_genomes,1280.33483.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33484.fna,R,R,1127
Staphylococcus aureus,PATRIC_genomes,1280.33488.fna,N/A,R,834
Staphylococcus aureus,PATRIC_genomes,1280.33489.fna,R,R,84
Staphylococcus aureus,PATRIC_genomes,1280.3349.fna,R,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33491.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.33492.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.33494.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.33499.fna,S,N/A,635
Staphylococcus aureus,PATRIC_genomes,1280.33501.fna,S,S,1338
Staphylococcus aureus,PATRIC_genomes,1280.33502.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.33503.fna,R,S,275
Staphylococcus aureus,PATRIC_genomes,1280.33505.fna,R,N/A,275
Staphylococcus aureus,PATRIC_genomes,1280.33506.fna,R,N/A,1364
Staphylococcus aureus,PATRIC_genomes,1280.33509.fna,S,R,654
Staphylococcus aureus,PATRIC_genomes,1280.33511.fna,S,R,72
Staphylococcus aureus,PATRIC_genomes,1280.33512.fna,R,R,121
Staphylococcus aureus,PATRIC_genomes,1280.33513.fna,N/A,R,121
Staphylococcus aureus,PATRIC_genomes,1280.33514.fna,R,R,72
Staphylococcus aureus,PATRIC_genomes,1280.33515.fna,N/A,R,1094
Staphylococcus aureus,PATRIC_genomes,1280.33516.fna,S,R,121
Staphylococcus aureus,PATRIC_genomes,1280.33517.fna,N/A,R,72
Staphylococcus aureus,PATRIC_genomes,1280.33518.fna,S,R,72
Staphylococcus aureus,PATRIC_genomes,1280.33519.fna,R,R,72
Staphylococcus aureus,PATRIC_genomes,1280.3352.fna,S,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33523.fna,S,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33524.fna,S,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33525.fna,S,N/A,1398
Staphylococcus aureus,PATRIC_genomes,1280.33528.fna,S,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33531.fna,R,N/A,221
Staphylococcus aureus,PATRIC_genomes,1280.33535.fna,S,N/A,291
Staphylococcus aureus,PATRIC_genomes,1280.33536.fna,N/A,R,6
Staphylococcus aureus,PATRIC_genomes,1280.33538.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.3354.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.33542.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33543.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33545.fna,S,N/A,1411
Staphylococcus aureus,PATRIC_genomes,1280.33548.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.3355.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.33551.fna,S,N/A,799
Staphylococcus aureus,PATRIC_genomes,1280.33552.fna,S,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33556.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33557.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33561.fna,N/A,S,906
Staphylococcus aureus,PATRIC_genomes,1280.33562.fna,S,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33566.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33567.fna,S,R,834
Staphylococcus aureus,PATRIC_genomes,1280.3357.fna,S,S,40
Staphylococcus aureus,PATRIC_genomes,1280.33572.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33574.fna,S,N/A,1018
Staphylococcus aureus,PATRIC_genomes,1280.33577.fna,R,N/A,58
Staphylococcus aureus,PATRIC_genomes,1280.33579.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.3358.fna,N/A,R,1200
Staphylococcus aureus,PATRIC_genomes,1280.33581.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33584.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33587.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33588.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33589.fna,S,N/A,848
Staphylococcus aureus,PATRIC_genomes,1280.3359.fna,N/A,R,706
Staphylococcus aureus,PATRIC_genomes,1280.33594.fna,N/A,S,947
Staphylococcus aureus,PATRIC_genomes,1280.33596.fna,N/A,S,678
Staphylococcus aureus,PATRIC_genomes,1280.33598.fna,N/A,R,678
Staphylococcus aureus,PATRIC_genomes,1280.33606.fna,R,N/A,1642
Staphylococcus aureus,PATRIC_genomes,1280.33607.fna,N/A,S,232
Staphylococcus aureus,PATRIC_genomes,1280.33611.fna,N/A,S,232
Staphylococcus aureus,PATRIC_genomes,1280.33612.fna,N/A,S,232
Staphylococcus aureus,PATRIC_genomes,1280.33614.fna,R,N/A,306
Staphylococcus aureus,PATRIC_genomes,1280.33619.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33622.fna,N/A,S,232
Staphylococcus aureus,PATRIC_genomes,1280.33628.fna,N/A,S,232
Staphylococcus aureus,PATRIC_genomes,1280.33633.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.33637.fna,N/A,R,232
Staphylococcus aureus,PATRIC_genomes,1280.33638.fna,N/A,S,232
Staphylococcus aureus,PATRIC_genomes,1280.3364.fna,S,S,742
Staphylococcus aureus,PATRIC_genomes,1280.33643.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.33652.fna,R,S,40
Staphylococcus aureus,PATRIC_genomes,1280.33653.fna,N/A,S,166
Staphylococcus aureus,PATRIC_genomes,1280.33659.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.33666.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33667.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.3367.fna,N/A,S,140
Staphylococcus aureus,PATRIC_genomes,1280.33671.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33673.fna,S,R,349
Staphylococcus aureus,PATRIC_genomes,1280.33674.fna,S,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.33676.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33678.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33679.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33685.fna,N/A,S,6
Staphylococcus aureus,PATRIC_genomes,1280.33694.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33701.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33705.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33708.fna,N/A,S,59
Staphylococcus aureus,PATRIC_genomes,1280.3371.fna,S,N/A,1371
Staphylococcus aureus,PATRIC_genomes,1280.33712.fna,S,N/A,349
Staphylococcus aureus,PATRIC_genomes,1280.33713.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.3372.fna,N/A,S,606
Staphylococcus aureus,PATRIC_genomes,1280.33725.fna,S,N/A,175
Staphylococcus aureus,PATRIC_genomes,1280.33726.fna,R,S,40
Staphylococcus aureus,PATRIC_genomes,1280.33727.fna,S,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.3373.fna,N/A,S,95
Staphylococcus aureus,PATRIC_genomes,1280.33731.fna,N/A,S,1622
Staphylococcus aureus,PATRIC_genomes,1280.33734.fna,N/A,S,166
Staphylococcus aureus,PATRIC_genomes,1280.33735.fna,S,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33736.fna,S,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.33738.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.3374.fna,N/A,S,606
Staphylococcus aureus,PATRIC_genomes,1280.33741.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33747.fna,N/A,S,349
Staphylococcus aureus,PATRIC_genomes,1280.33752.fna,S,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.33753.fna,S,N/A,6
Staphylococcus aureus,PATRIC_genomes,1280.33754.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33755.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33759.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33767.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33773.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33779.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.3378.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33782.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33788.fna,S,N/A,320
Staphylococcus aureus,PATRIC_genomes,1280.33791.fna,S,N/A,794
Staphylococcus aureus,PATRIC_genomes,1280.33793.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33794.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33796.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33797.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33799.fna,N/A,S,84
Staphylococcus aureus,PATRIC_genomes,1280.33807.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33813.fna,N/A,S,47
Staphylococcus aureus,PATRIC_genomes,1280.33815.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33818.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.3382.fna,S,N/A,467
Staphylococcus aureus,PATRIC_genomes,1280.33822.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.33836.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33839.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.3384.fna,N/A,S,40
Staphylococcus aureus,PATRIC_genomes,1280.33841.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33842.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33844.fna,R,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33847.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33848.fna,S,N/A,125
Staphylococcus aureus,PATRIC_genomes,1280.33849.fna,N/A,S,166
Staphylococcus aureus,PATRIC_genomes,1280.33852.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33853.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33854.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33855.fna,R,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33857.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33859.fna,R,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33861.fna,N/A,S,166
Staphylococcus aureus,PATRIC_genomes,1280.33863.fna,S,N/A,6
Staphylococcus aureus,PATRIC_genomes,1280.33864.fna,N/A,S,166
Staphylococcus aureus,PATRIC_genomes,1280.33868.fna,R,N/A,513
Staphylococcus aureus,PATRIC_genomes,1280.33869.fna,R,S,513
Staphylococcus aureus,PATRIC_genomes,1280.33873.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33874.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33875.fna,R,N/A,513
Staphylococcus aureus,PATRIC_genomes,1280.33877.fna,R,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33878.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33881.fna,R,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33882.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33886.fna,R,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33888.fna,R,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33889.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33892.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33901.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33904.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33906.fna,N/A,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33908.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33909.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.33912.fna,R,R,50
Staphylococcus aureus,PATRIC_genomes,1280.33915.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.33918.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.33925.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.33926.fna,R,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33927.fna,R,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33934.fna,R,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.33937.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34213.fna,R,N/A,413
Staphylococcus aureus,PATRIC_genomes,1280.34214.fna,S,N/A,606
Staphylococcus aureus,PATRIC_genomes,1280.34216.fna,N/A,R,244
Staphylococcus aureus,PATRIC_genomes,1280.34217.fna,N/A,S,606
Staphylococcus aureus,PATRIC_genomes,1280.34218.fna,N/A,R,244
Staphylococcus aureus,PATRIC_genomes,1280.34221.fna,N/A,S,456
Staphylococcus aureus,PATRIC_genomes,1280.34234.fna,N/A,S,2
Staphylococcus aureus,PATRIC_genomes,1280.34237.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.34238.fna,N/A,R,34
Staphylococcus aureus,PATRIC_genomes,1280.34243.fna,N/A,S,678
Staphylococcus aureus,PATRIC_genomes,1280.34246.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34249.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34251.fna,N/A,R,382
Staphylococcus aureus,PATRIC_genomes,1280.34252.fna,N/A,R,382
Staphylococcus aureus,PATRIC_genomes,1280.34253.fna,R,N/A,122
Staphylococcus aureus,PATRIC_genomes,1280.34254.fna,S,N/A,122
Staphylococcus aureus,PATRIC_genomes,1280.34255.fna,N/A,R,382
Staphylococcus aureus,PATRIC_genomes,1280.34256.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34257.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.34259.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34262.fna,N/A,S,34
Staphylococcus aureus,PATRIC_genomes,1280.34264.fna,R,N/A,122
Staphylococcus aureus,PATRIC_genomes,1280.34266.fna,N/A,R,329
Staphylococcus aureus,PATRIC_genomes,1280.34267.fna,N/A,R,329
Staphylococcus aureus,PATRIC_genomes,1280.34268.fna,N/A,R,329
Staphylococcus aureus,PATRIC_genomes,1280.34271.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34272.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34273.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34274.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34275.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34276.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34277.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34278.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34279.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34281.fna,S,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34282.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34283.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34284.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34285.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34286.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34287.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34288.fna,R,R,70
Staphylococcus aureus,PATRIC_genomes,1280.34289.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34291.fna,N/A,R,229
Staphylococcus aureus,PATRIC_genomes,1280.34292.fna,R,S,13
Staphylococcus aureus,PATRIC_genomes,1280.34294.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34295.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34296.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34298.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34299.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34301.fna,S,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34302.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34303.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34304.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34306.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34307.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34308.fna,S,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34309.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34313.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34314.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34315.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34316.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34331.fna,S,S,78
Staphylococcus aureus,PATRIC_genomes,1280.34332.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.34334.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.34342.fna,N/A,S,907
Staphylococcus aureus,PATRIC_genomes,1280.34347.fna,N/A,S,112
Staphylococcus aureus,PATRIC_genomes,1280.34351.fna,S,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.34352.fna,N/A,S,166
Staphylococcus aureus,PATRIC_genomes,1280.34357.fna,N/A,S,731
Staphylococcus aureus,PATRIC_genomes,1280.34358.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.34715.fna,S,N/A,126
Staphylococcus aureus,PATRIC_genomes,1280.34716.fna,R,N/A,1110
Staphylococcus aureus,PATRIC_genomes,1280.34717.fna,S,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34718.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34719.fna,R,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34721.fna,R,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34722.fna,R,R,13
Staphylococcus aureus,PATRIC_genomes,1280.34723.fna,N/A,S,59
Staphylococcus aureus,PATRIC_genomes,1280.34724.fna,N/A,R,59
Staphylococcus aureus,PATRIC_genomes,1280.34725.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34729.fna,S,N/A,380
Staphylococcus aureus,PATRIC_genomes,1280.34731.fna,R,R,706
Staphylococcus aureus,PATRIC_genomes,1280.34732.fna,N/A,S,1828
Staphylococcus aureus,PATRIC_genomes,1280.34733.fna,R,R,706
Staphylococcus aureus,PATRIC_genomes,1280.34736.fna,S,N/A,51
Staphylococcus aureus,PATRIC_genomes,1280.34738.fna,N/A,S,51
Staphylococcus aureus,PATRIC_genomes,1280.34739.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34742.fna,R,S,47
Staphylococcus aureus,PATRIC_genomes,1280.34744.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34745.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34746.fna,R,S,47
Staphylococcus aureus,PATRIC_genomes,1280.34747.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34748.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34749.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34751.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34752.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34753.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34756.fna,N/A,R,1120
Staphylococcus aureus,PATRIC_genomes,1280.34758.fna,S,R,742
Staphylococcus aureus,PATRIC_genomes,1280.34759.fna,S,N/A,742
Staphylococcus aureus,PATRIC_genomes,1280.34761.fna,S,R,40
Staphylococcus aureus,PATRIC_genomes,1280.34763.fna,N/A,R,742
Staphylococcus aureus,PATRIC_genomes,1280.34765.fna,N/A,R,1293
Staphylococcus aureus,PATRIC_genomes,1280.34769.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.34772.fna,R,R,1885
Staphylococcus aureus,PATRIC_genomes,1280.34775.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.34777.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.34782.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34784.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.34785.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34786.fna,S,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.34793.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.34794.fna,S,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.34797.fna,S,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.34801.fna,N/A,S,122
Staphylococcus aureus,PATRIC_genomes,1280.34802.fna,R,N/A,122
Staphylococcus aureus,PATRIC_genomes,1280.34803.fna,R,R,122
Staphylococcus aureus,PATRIC_genomes,1280.34804.fna,R,R,122
Staphylococcus aureus,PATRIC_genomes,1280.34806.fna,R,N/A,47
Staphylococcus aureus,PATRIC_genomes,1280.34813.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34817.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34821.fna,N/A,R,166
Staphylococcus aureus,PATRIC_genomes,1280.34822.fna,N/A,R,166
Staphylococcus aureus,PATRIC_genomes,1280.34824.fna,N/A,R,166
Staphylococcus aureus,PATRIC_genomes,1280.34826.fna,S,R,166
Staphylococcus aureus,PATRIC_genomes,1280.34833.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34835.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.34838.fna,N/A,R,166
Staphylococcus aureus,PATRIC_genomes,1280.34841.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.34842.fna,N/A,R,166
Staphylococcus aureus,PATRIC_genomes,1280.34843.fna,S,N/A,11
Staphylococcus aureus,PATRIC_genomes,1280.34845.fna,S,N/A,11
Staphylococcus aureus,PATRIC_genomes,1280.34846.fna,N/A,S,11
Staphylococcus aureus,PATRIC_genomes,1280.34847.fna,N/A,S,11
Staphylococcus aureus,PATRIC_genomes,1280.34848.fna,N/A,S,11
Staphylococcus aureus,PATRIC_genomes,1280.34867.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.34878.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34885.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.34886.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34888.fna,R,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.34898.fna,S,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.34899.fna,N/A,S,2
Staphylococcus aureus,PATRIC_genomes,1280.34901.fna,S,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.34904.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34905.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.34906.fna,S,N/A,40
Staphylococcus aureus,PATRIC_genomes,1280.34908.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.34911.fna,R,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.34915.fna,N/A,S,1162
Staphylococcus aureus,PATRIC_genomes,1280.34924.fna,R,R,513
Staphylococcus aureus,PATRIC_genomes,1280.34932.fna,R,R,513
