Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Escherichia coli,PATRIC_e.coli,562.42651.fna,R,S,782
Escherichia coli,PATRIC_e.coli,562.42652.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42653.fna,R,R,23
Escherichia coli,PATRIC_e.coli,562.42654.fna,R,S,1546
Escherichia coli,PATRIC_e.coli,562.42655.fna,R,S,477
Escherichia coli,PATRIC_e.coli,562.42656.fna,S,S,518
Escherichia coli,PATRIC_e.coli,562.42657.fna,R,S,477
Escherichia coli,PATRIC_e.coli,562.42658.fna,R,S,995
Escherichia coli,PATRIC_e.coli,562.42659.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42660.fna,R,R,57
Escherichia coli,PATRIC_e.coli,562.42661.fna,S,R,27
Escherichia coli,PATRIC_e.coli,562.42662.fna,R,R,23
Escherichia coli,PATRIC_e.coli,562.42663.fna,R,R,707
Escherichia coli,PATRIC_e.coli,562.42664.fna,R,S,882
Escherichia coli,PATRIC_e.coli,562.42665.fna,S,R,736
Escherichia coli,PATRIC_e.coli,562.42666.fna,R,R,1302
Escherichia coli,PATRIC_e.coli,562.42667.fna,R,R,23
Escherichia coli,PATRIC_e.coli,562.42669.fna,R,S,1131
Escherichia coli,PATRIC_e.coli,562.42670.fna,S,R,23
Escherichia coli,PATRIC_e.coli,562.42671.fna,S,R,27
Escherichia coli,PATRIC_e.coli,562.42672.fna,S,S,23
Escherichia coli,PATRIC_e.coli,562.42673.fna,R,S,180
Escherichia coli,PATRIC_e.coli,562.42674.fna,S,S,518
Escherichia coli,PATRIC_e.coli,562.42676.fna,R,R,1720
Escherichia coli,PATRIC_e.coli,562.42677.fna,S,R,399
Escherichia coli,PATRIC_e.coli,562.42678.fna,R,R,35
Escherichia coli,PATRIC_e.coli,562.42679.fna,R,R,35
Escherichia coli,PATRIC_e.coli,562.42680.fna,S,R,1528
Escherichia coli,PATRIC_e.coli,562.42681.fna,S,S,630
Escherichia coli,PATRIC_e.coli,562.42682.fna,S,S,282
Escherichia coli,PATRIC_e.coli,562.42683.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42686.fna,R,R,874
Escherichia coli,PATRIC_e.coli,562.42688.fna,R,R,1292
Escherichia coli,PATRIC_e.coli,562.42689.fna,S,R,997
Escherichia coli,PATRIC_e.coli,562.42690.fna,R,R,1831
Escherichia coli,PATRIC_e.coli,562.42691.fna,R,S,1400
Escherichia coli,PATRIC_e.coli,562.42693.fna,S,R,23
Escherichia coli,PATRIC_e.coli,562.42694.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42695.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42696.fna,R,S,23
Escherichia coli,PATRIC_e.coli,562.42698.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42699.fna,R,S,1195
Escherichia coli,PATRIC_e.coli,562.42700.fna,R,S,328
Escherichia coli,PATRIC_e.coli,562.42701.fna,R,S,563
Escherichia coli,PATRIC_e.coli,562.42702.fna,S,R,27
Escherichia coli,PATRIC_e.coli,562.42703.fna,R,S,1842
Escherichia coli,PATRIC_e.coli,562.42704.fna,R,S,1826
Escherichia coli,PATRIC_e.coli,562.42705.fna,R,R,924
Escherichia coli,PATRIC_e.coli,562.42706.fna,R,S,23
Escherichia coli,PATRIC_e.coli,562.42707.fna,S,S,1022
Escherichia coli,PATRIC_e.coli,562.42708.fna,S,S,8
Escherichia coli,PATRIC_e.coli,562.42710.fna,R,S,415
Escherichia coli,PATRIC_e.coli,562.42711.fna,R,R,254
Escherichia coli,PATRIC_e.coli,562.42712.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42713.fna,R,R,1729
Escherichia coli,PATRIC_e.coli,562.42715.fna,R,S,883
Escherichia coli,PATRIC_e.coli,562.42716.fna,R,S,1632
Escherichia coli,PATRIC_e.coli,562.42717.fna,R,S,1334
Escherichia coli,PATRIC_e.coli,562.42718.fna,R,R,658
Escherichia coli,PATRIC_e.coli,562.42719.fna,R,S,1866
Escherichia coli,PATRIC_e.coli,562.42720.fna,S,R,23
Escherichia coli,PATRIC_e.coli,562.42721.fna,R,S,1558
Escherichia coli,PATRIC_e.coli,562.42723.fna,R,S,23
Escherichia coli,PATRIC_e.coli,562.42724.fna,S,S,1488
Escherichia coli,PATRIC_e.coli,562.42725.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42726.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42727.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42728.fna,R,S,1560
Escherichia coli,PATRIC_e.coli,562.42729.fna,R,R,1798
Escherichia coli,PATRIC_e.coli,562.42730.fna,R,S,1365
Escherichia coli,PATRIC_e.coli,562.42731.fna,S,R,23
Escherichia coli,PATRIC_e.coli,562.42732.fna,S,S,14
Escherichia coli,PATRIC_e.coli,562.42733.fna,S,S,733
Escherichia coli,PATRIC_e.coli,562.42735.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42736.fna,S,S,739
Escherichia coli,PATRIC_e.coli,562.42737.fna,S,S,1577
Escherichia coli,PATRIC_e.coli,562.42738.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42739.fna,S,R,1663
Escherichia coli,PATRIC_e.coli,562.42740.fna,R,S,437
Escherichia coli,PATRIC_e.coli,562.42741.fna,R,S,1450
Escherichia coli,PATRIC_e.coli,562.42742.fna,S,S,193
Escherichia coli,PATRIC_e.coli,562.42743.fna,S,S,711
Escherichia coli,PATRIC_e.coli,562.42744.fna,R,S,1896
Escherichia coli,PATRIC_e.coli,562.42745.fna,R,N/A,1732
Escherichia coli,PATRIC_e.coli,562.42746.fna,S,S,630
Escherichia coli,PATRIC_e.coli,562.42747.fna,R,S,23
Escherichia coli,PATRIC_e.coli,562.42748.fna,S,S,295
Escherichia coli,PATRIC_e.coli,562.42749.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42750.fna,S,R,23
Escherichia coli,PATRIC_e.coli,562.42751.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42752.fna,S,S,1784
Escherichia coli,PATRIC_e.coli,562.42753.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42755.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42756.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42758.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42759.fna,N/A,S,298
Escherichia coli,PATRIC_e.coli,562.42761.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42762.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42763.fna,N/A,R,863
Escherichia coli,PATRIC_e.coli,562.42764.fna,R,R,556
Escherichia coli,PATRIC_e.coli,562.42765.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42766.fna,R,S,556
Escherichia coli,PATRIC_e.coli,562.42767.fna,R,R,27
Escherichia coli,PATRIC_e.coli,562.42769.fna,R,R,556
Escherichia coli,PATRIC_e.coli,562.42770.fna,N/A,R,534
Escherichia coli,PATRIC_e.coli,562.42771.fna,R,S,556
Escherichia coli,PATRIC_e.coli,562.42772.fna,R,R,431
Escherichia coli,PATRIC_e.coli,562.42773.fna,R,R,707
Escherichia coli,PATRIC_e.coli,562.42774.fna,N/A,R,556
Escherichia coli,PATRIC_e.coli,562.42775.fna,R,R,556
Escherichia coli,PATRIC_e.coli,562.42776.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42777.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42779.fna,S,S,384
Escherichia coli,PATRIC_e.coli,562.42780.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42781.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42782.fna,S,S,530
Escherichia coli,PATRIC_e.coli,562.42783.fna,N/A,R,861
Escherichia coli,PATRIC_e.coli,562.42784.fna,R,R,27
Escherichia coli,PATRIC_e.coli,562.42785.fna,N/A,S,356
Escherichia coli,PATRIC_e.coli,562.42786.fna,N/A,S,254
Escherichia coli,PATRIC_e.coli,562.42787.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.42788.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42789.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42790.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.42791.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42792.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42794.fna,N/A,S,253
Escherichia coli,PATRIC_e.coli,562.42796.fna,N/A,S,356
Escherichia coli,PATRIC_e.coli,562.42797.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42799.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.42800.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42801.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42802.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42803.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42804.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42805.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42806.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42807.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42808.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42809.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42810.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42811.fna,N/A,S,94
Escherichia coli,PATRIC_e.coli,562.42812.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42813.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42814.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42815.fna,N/A,S,94
Escherichia coli,PATRIC_e.coli,562.42816.fna,N/A,S,534
Escherichia coli,PATRIC_e.coli,562.42817.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.42818.fna,N/A,R,472
Escherichia coli,PATRIC_e.coli,562.42819.fna,R,R,556
Escherichia coli,PATRIC_e.coli,562.42820.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.42821.fna,S,R,522
Escherichia coli,PATRIC_e.coli,562.42822.fna,R,S,558
Escherichia coli,PATRIC_e.coli,562.42823.fna,S,S,809
Escherichia coli,PATRIC_e.coli,562.42824.fna,R,R,1887
Escherichia coli,PATRIC_e.coli,562.42825.fna,R,S,1031
Escherichia coli,PATRIC_e.coli,562.42826.fna,S,N/A,1197
Escherichia coli,PATRIC_e.coli,562.42827.fna,S,S,754
Escherichia coli,PATRIC_e.coli,562.42828.fna,R,N/A,898
Escherichia coli,PATRIC_e.coli,562.42829.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42830.fna,S,N/A,1185
Escherichia coli,PATRIC_e.coli,562.42831.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42832.fna,R,S,1208
Escherichia coli,PATRIC_e.coli,562.42833.fna,R,S,1683
Escherichia coli,PATRIC_e.coli,562.42835.fna,S,S,885
Escherichia coli,PATRIC_e.coli,562.42836.fna,R,R,769
Escherichia coli,PATRIC_e.coli,562.42837.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42838.fna,S,S,1319
Escherichia coli,PATRIC_e.coli,562.42839.fna,S,S,562
Escherichia coli,PATRIC_e.coli,562.42840.fna,S,R,1540
Escherichia coli,PATRIC_e.coli,562.42841.fna,R,R,27
Escherichia coli,PATRIC_e.coli,562.42842.fna,S,S,500
Escherichia coli,PATRIC_e.coli,562.42843.fna,R,S,1670
Escherichia coli,PATRIC_e.coli,562.42844.fna,S,S,1328
Escherichia coli,PATRIC_e.coli,562.42845.fna,S,S,1569
Escherichia coli,PATRIC_e.coli,562.42846.fna,S,S,1146
Escherichia coli,PATRIC_e.coli,562.42847.fna,S,R,683
Escherichia coli,PATRIC_e.coli,562.42848.fna,R,S,116
Escherichia coli,PATRIC_e.coli,562.42849.fna,R,R,297
Escherichia coli,PATRIC_e.coli,562.42850.fna,R,S,1593
Escherichia coli,PATRIC_e.coli,562.42851.fna,S,S,77
Escherichia coli,PATRIC_e.coli,562.42852.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42853.fna,S,R,27
Escherichia coli,PATRIC_e.coli,562.42854.fna,R,R,415
Escherichia coli,PATRIC_e.coli,562.42855.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42856.fna,R,S,43
Escherichia coli,PATRIC_e.coli,562.42857.fna,S,S,1514
Escherichia coli,PATRIC_e.coli,562.42858.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42859.fna,S,S,490
Escherichia coli,PATRIC_e.coli,562.42860.fna,S,S,554
Escherichia coli,PATRIC_e.coli,562.42861.fna,R,S,738
Escherichia coli,PATRIC_e.coli,562.42862.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42863.fna,R,S,27
Escherichia coli,PATRIC_e.coli,562.42865.fna,R,S,1180
Escherichia coli,PATRIC_e.coli,562.42867.fna,S,S,27
Escherichia coli,PATRIC_e.coli,562.42868.fna,R,S,832
Escherichia coli,PATRIC_e.coli,562.42870.fna,R,S,931
Escherichia coli,PATRIC_e.coli,562.42871.fna,R,S,77
Escherichia coli,PATRIC_e.coli,562.42872.fna,R,R,583
Escherichia coli,PATRIC_e.coli,562.42873.fna,S,R,1102
Escherichia coli,PATRIC_e.coli,562.45394.fna,N/A,R,298
Escherichia coli,PATRIC_e.coli,562.45395.fna,R,N/A,1650
Escherichia coli,PATRIC_e.coli,562.45396.fna,N/A,R,1001
Escherichia coli,PATRIC_e.coli,562.45397.fna,R,S,558
Escherichia coli,PATRIC_e.coli,562.45398.fna,S,S,116
Escherichia coli,PATRIC_e.coli,562.45399.fna,R,S,962
Escherichia coli,PATRIC_e.coli,562.45400.fna,R,R,393
Escherichia coli,PATRIC_e.coli,562.45401.fna,R,S,1602
Escherichia coli,PATRIC_e.coli,562.45403.fna,S,N/A,393
Escherichia coli,PATRIC_e.coli,562.45404.fna,S,R,27
Escherichia coli,PATRIC_e.coli,562.45585.fna,N/A,S,1871
Escherichia coli,PATRIC_e.coli,562.45587.fna,N/A,S,117
Escherichia coli,PATRIC_e.coli,562.45588.fna,N/A,S,1899
Escherichia coli,PATRIC_e.coli,562.45589.fna,N/A,S,117
Escherichia coli,PATRIC_e.coli,562.45590.fna,N/A,S,791
Escherichia coli,PATRIC_e.coli,562.45591.fna,N/A,S,1016
Escherichia coli,PATRIC_e.coli,562.45593.fna,N/A,S,1675
Escherichia coli,PATRIC_e.coli,562.45594.fna,N/A,S,909
Escherichia coli,PATRIC_e.coli,562.45595.fna,N/A,S,866
Escherichia coli,PATRIC_e.coli,562.45596.fna,N/A,S,798
Escherichia coli,PATRIC_e.coli,562.45597.fna,N/A,S,662
Escherichia coli,PATRIC_e.coli,562.45598.fna,N/A,S,1768
Escherichia coli,PATRIC_e.coli,562.45599.fna,N/A,S,1820
Escherichia coli,PATRIC_e.coli,562.45600.fna,N/A,S,327
Escherichia coli,PATRIC_e.coli,562.45601.fna,N/A,S,1555
Escherichia coli,PATRIC_e.coli,562.45602.fna,N/A,S,586
Escherichia coli,PATRIC_e.coli,562.45603.fna,N/A,S,1464
Escherichia coli,PATRIC_e.coli,562.45604.fna,N/A,S,327
Escherichia coli,PATRIC_e.coli,562.45605.fna,N/A,R,1617
Escherichia coli,PATRIC_e.coli,562.45606.fna,N/A,S,895
Escherichia coli,PATRIC_e.coli,562.45607.fna,N/A,S,92
Escherichia coli,PATRIC_e.coli,562.45608.fna,N/A,S,1768
Escherichia coli,PATRIC_e.coli,562.45609.fna,N/A,S,1487
Escherichia coli,PATRIC_e.coli,562.45610.fna,N/A,S,1142
Escherichia coli,PATRIC_e.coli,562.45611.fna,N/A,S,598
Escherichia coli,PATRIC_e.coli,562.45612.fna,N/A,S,1142
Escherichia coli,PATRIC_e.coli,562.45613.fna,N/A,S,1682
Escherichia coli,PATRIC_e.coli,562.45614.fna,N/A,S,1409
Escherichia coli,PATRIC_e.coli,562.45615.fna,N/A,S,586
Escherichia coli,PATRIC_e.coli,562.45616.fna,N/A,S,586
Escherichia coli,PATRIC_e.coli,562.45617.fna,N/A,S,323
Escherichia coli,PATRIC_e.coli,562.45618.fna,N/A,S,29
Escherichia coli,PATRIC_e.coli,562.45619.fna,N/A,S,1166
Escherichia coli,PATRIC_e.coli,562.45620.fna,N/A,S,593
Escherichia coli,PATRIC_e.coli,562.45621.fna,N/A,S,1142
Escherichia coli,PATRIC_e.coli,562.45622.fna,N/A,R,1374
Escherichia coli,PATRIC_e.coli,562.45623.fna,N/A,S,304
Escherichia coli,PATRIC_e.coli,562.45624.fna,N/A,S,569
Escherichia coli,PATRIC_e.coli,562.45625.fna,N/A,S,612
Escherichia coli,PATRIC_e.coli,562.45626.fna,N/A,S,840
Escherichia coli,PATRIC_e.coli,562.45627.fna,N/A,S,1695
Escherichia coli,PATRIC_e.coli,562.45628.fna,N/A,S,703
Escherichia coli,PATRIC_e.coli,562.45629.fna,N/A,S,930
Escherichia coli,PATRIC_e.coli,562.45630.fna,N/A,S,211
Escherichia coli,PATRIC_e.coli,562.45631.fna,N/A,S,1231
Escherichia coli,PATRIC_e.coli,562.45632.fna,N/A,S,1258
Escherichia coli,PATRIC_e.coli,562.45633.fna,N/A,S,1076
Escherichia coli,PATRIC_e.coli,562.45634.fna,N/A,S,866
Escherichia coli,PATRIC_e.coli,562.45635.fna,N/A,R,1294
Escherichia coli,PATRIC_e.coli,562.45636.fna,N/A,S,1787
Escherichia coli,PATRIC_e.coli,562.45637.fna,N/A,S,1769
Escherichia coli,PATRIC_e.coli,562.45638.fna,N/A,S,124
Escherichia coli,PATRIC_e.coli,562.45639.fna,N/A,S,1693
Escherichia coli,PATRIC_e.coli,562.45640.fna,N/A,S,1553
Escherichia coli,PATRIC_e.coli,562.45641.fna,N/A,S,372
Escherichia coli,PATRIC_e.coli,562.45642.fna,N/A,S,612
Escherichia coli,PATRIC_e.coli,562.45643.fna,N/A,S,893
Escherichia coli,PATRIC_e.coli,562.45644.fna,N/A,S,1350
Escherichia coli,PATRIC_e.coli,562.45645.fna,N/A,S,1177
Escherichia coli,PATRIC_e.coli,562.45646.fna,N/A,S,426
Escherichia coli,PATRIC_e.coli,562.45647.fna,N/A,S,663
Escherichia coli,PATRIC_e.coli,562.45648.fna,N/A,S,372
Escherichia coli,PATRIC_e.coli,562.45649.fna,N/A,S,929
Escherichia coli,PATRIC_e.coli,562.45650.fna,N/A,S,233
Escherichia coli,PATRIC_e.coli,562.45651.fna,N/A,S,938
Escherichia coli,PATRIC_e.coli,562.45652.fna,N/A,S,1563
Escherichia coli,PATRIC_e.coli,562.45653.fna,N/A,R,693
Escherichia coli,PATRIC_e.coli,562.45654.fna,N/A,S,1386
Escherichia coli,PATRIC_e.coli,562.45656.fna,N/A,S,893
Escherichia coli,PATRIC_e.coli,562.45657.fna,N/A,S,866
Escherichia coli,PATRIC_e.coli,562.45658.fna,N/A,S,1623
Escherichia coli,PATRIC_e.coli,562.45659.fna,N/A,R,1839
Escherichia coli,PATRIC_e.coli,562.45660.fna,N/A,S,703
Escherichia coli,PATRIC_e.coli,562.45661.fna,N/A,S,424
Escherichia coli,PATRIC_e.coli,562.45662.fna,N/A,S,1231
Escherichia coli,PATRIC_e.coli,562.45663.fna,N/A,R,1294
Escherichia coli,PATRIC_e.coli,562.45664.fna,N/A,S,1386
Escherichia coli,PATRIC_e.coli,562.45665.fna,N/A,S,842
Escherichia coli,PATRIC_e.coli,562.45666.fna,N/A,R,1160
Escherichia coli,PATRIC_e.coli,562.45667.fna,N/A,S,1835
Escherichia coli,PATRIC_e.coli,562.45668.fna,N/A,S,1555
Escherichia coli,PATRIC_e.coli,562.45669.fna,N/A,S,323
Escherichia coli,PATRIC_e.coli,562.45670.fna,N/A,S,1578
Escherichia coli,PATRIC_e.coli,562.45671.fna,N/A,S,323
Escherichia coli,PATRIC_e.coli,562.45672.fna,N/A,S,1711
Escherichia coli,PATRIC_e.coli,562.45673.fna,N/A,S,29
Escherichia coli,PATRIC_e.coli,562.45674.fna,N/A,R,1374
Escherichia coli,PATRIC_e.coli,562.45675.fna,N/A,S,1675
Escherichia coli,PATRIC_e.coli,562.45676.fna,N/A,S,1872
Escherichia coli,PATRIC_e.coli,562.45677.fna,N/A,S,1177
Escherichia coli,PATRIC_e.coli,562.45845.fna,R,R,35
Escherichia coli,PATRIC_e.coli,562.45846.fna,N/A,S,845
Escherichia coli,PATRIC_e.coli,562.45847.fna,N/A,R,1024
Escherichia coli,PATRIC_e.coli,562.45848.fna,N/A,S,1777
Escherichia coli,PATRIC_e.coli,562.45849.fna,N/A,R,541
Escherichia coli,PATRIC_e.coli,562.45850.fna,N/A,R,354
Escherichia coli,PATRIC_e.coli,562.45851.fna,N/A,S,633
Escherichia coli,PATRIC_e.coli,562.45852.fna,N/A,S,1297
Escherichia coli,PATRIC_e.coli,562.45853.fna,N/A,S,192
Escherichia coli,PATRIC_e.coli,562.45910.fna,N/A,S,1815
Escherichia coli,PATRIC_e.coli,562.45916.fna,N/A,R,1278
Escherichia coli,PATRIC_e.coli,562.45964.fna,N/A,R,1604
Escherichia coli,PATRIC_e.coli,562.48346.fna,R,S,862
Escherichia coli,PATRIC_e.coli,562.48348.fna,R,S,862
Escherichia coli,PATRIC_e.coli,562.48349.fna,R,S,862
Escherichia coli,PATRIC_e.coli,562.50223.fna,N/A,S,1042
Escherichia coli,PATRIC_e.coli,562.50225.fna,N/A,S,506
Escherichia coli,PATRIC_e.coli,562.50226.fna,N/A,R,23
Escherichia coli,PATRIC_e.coli,562.50227.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50228.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50229.fna,N/A,S,506
Escherichia coli,PATRIC_e.coli,562.50230.fna,N/A,R,334
Escherichia coli,PATRIC_e.coli,562.50231.fna,N/A,R,1245
Escherichia coli,PATRIC_e.coli,562.50232.fna,N/A,S,506
Escherichia coli,PATRIC_e.coli,562.50233.fna,N/A,S,1517
Escherichia coli,PATRIC_e.coli,562.50234.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.50235.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.50236.fna,N/A,R,1277
Escherichia coli,PATRIC_e.coli,562.50237.fna,N/A,S,751
Escherichia coli,PATRIC_e.coli,562.50238.fna,N/A,R,1860
Escherichia coli,PATRIC_e.coli,562.50239.fna,N/A,S,1774
Escherichia coli,PATRIC_e.coli,562.50240.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50241.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50242.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50243.fna,N/A,R,574
Escherichia coli,PATRIC_e.coli,562.50244.fna,N/A,R,23
Escherichia coli,PATRIC_e.coli,562.50245.fna,N/A,S,1251
Escherichia coli,PATRIC_e.coli,562.50246.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.50248.fna,N/A,S,986
Escherichia coli,PATRIC_e.coli,562.50249.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50250.fna,N/A,S,114
Escherichia coli,PATRIC_e.coli,562.50251.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50252.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.50254.fna,N/A,S,277
Escherichia coli,PATRIC_e.coli,562.50255.fna,N/A,S,631
Escherichia coli,PATRIC_e.coli,562.50256.fna,N/A,S,987
Escherichia coli,PATRIC_e.coli,562.50257.fna,N/A,S,1154
Escherichia coli,PATRIC_e.coli,562.50258.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50259.fna,N/A,S,1169
Escherichia coli,PATRIC_e.coli,562.50260.fna,N/A,S,1456
Escherichia coli,PATRIC_e.coli,562.50261.fna,N/A,R,23
Escherichia coli,PATRIC_e.coli,562.50262.fna,N/A,R,23
Escherichia coli,PATRIC_e.coli,562.50263.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50264.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50266.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.50267.fna,N/A,S,499
Escherichia coli,PATRIC_e.coli,562.50269.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50270.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.50271.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.50272.fna,N/A,S,770
Escherichia coli,PATRIC_e.coli,562.50273.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50274.fna,N/A,R,784
Escherichia coli,PATRIC_e.coli,562.50275.fna,N/A,R,360
Escherichia coli,PATRIC_e.coli,562.50276.fna,N/A,S,254
Escherichia coli,PATRIC_e.coli,562.50277.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50278.fna,N/A,S,1188
Escherichia coli,PATRIC_e.coli,562.50279.fna,N/A,R,999
Escherichia coli,PATRIC_e.coli,562.50280.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.50281.fna,N/A,R,790
Escherichia coli,PATRIC_e.coli,562.50282.fna,N/A,S,1708
Escherichia coli,PATRIC_e.coli,562.50283.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50284.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50285.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50286.fna,N/A,S,1365
Escherichia coli,PATRIC_e.coli,562.50287.fna,N/A,S,16
Escherichia coli,PATRIC_e.coli,562.50288.fna,N/A,R,948
Escherichia coli,PATRIC_e.coli,562.50289.fna,N/A,S,1684
Escherichia coli,PATRIC_e.coli,562.50290.fna,N/A,S,152
Escherichia coli,PATRIC_e.coli,562.50291.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50292.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50293.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50294.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.50295.fna,N/A,S,1158
Escherichia coli,PATRIC_e.coli,562.50296.fna,N/A,R,23
Escherichia coli,PATRIC_e.coli,562.50297.fna,N/A,S,1208
Escherichia coli,PATRIC_e.coli,562.50298.fna,N/A,S,355
Escherichia coli,PATRIC_e.coli,562.50299.fna,N/A,S,1111
Escherichia coli,PATRIC_e.coli,562.50301.fna,N/A,S,1581
Escherichia coli,PATRIC_e.coli,562.50302.fna,N/A,S,999
Escherichia coli,PATRIC_e.coli,562.50303.fna,N/A,S,277
Escherichia coli,PATRIC_e.coli,562.50304.fna,N/A,R,289
Escherichia coli,PATRIC_e.coli,562.50305.fna,N/A,S,922
Escherichia coli,PATRIC_e.coli,562.50308.fna,N/A,S,891
Escherichia coli,PATRIC_e.coli,562.50309.fna,R,S,517
Escherichia coli,PATRIC_e.coli,562.57076.fna,N/A,R,1057
Escherichia coli,PATRIC_e.coli,562.57077.fna,N/A,S,1288
Escherichia coli,PATRIC_e.coli,562.57078.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57079.fna,N/A,S,348
Escherichia coli,PATRIC_e.coli,562.57080.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57081.fna,N/A,R,457
Escherichia coli,PATRIC_e.coli,562.57083.fna,N/A,R,1701
Escherichia coli,PATRIC_e.coli,562.57085.fna,N/A,S,1819
Escherichia coli,PATRIC_e.coli,562.57086.fna,N/A,R,378
Escherichia coli,PATRIC_e.coli,562.57087.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57088.fna,N/A,S,27
