Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Staphylococcus aureus,PRJNA633996,CFSA16SA037.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA16SA038.fna,I,S,47
Staphylococcus aureus,PRJNA633996,CFSA16SA039.fna,S,S,479
Staphylococcus aureus,PRJNA633996,CFSA16SA040.fna,S,I,50
Staphylococcus aureus,PRJNA633996,CFSA16SA041.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CFSA16SA042.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CFSA16SA043.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CFSA16SA044.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CFSA16SA045.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CFSA16SA046.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CFSA16SA047.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA16SA048.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA16SA049.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA16SA050.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA16SA051.fna,S,S,78
Staphylococcus aureus,PRJNA633996,CFSA16SA052.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA16SA053.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CFSA16SA054.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA16SA055.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CFSA16SA056.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CFSA16SA057.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CFSA16SA058.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA16SA060.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CFSA16SA061.fna,R,S,1804
Staphylococcus aureus,PRJNA633996,CFSA17SA001.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA002.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA003.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA004.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA006.fna,R,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA007.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA008.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA009.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA010.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA011.fna,S,S,847
Staphylococcus aureus,PRJNA633996,CFSA17SA012.fna,R,S,847
Staphylococcus aureus,PRJNA633996,CFSA17SA013.fna,R,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA014.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA015.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CFSA17SA016.fna,I,S,47
Staphylococcus aureus,PRJNA633996,CFSA17SA017.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA019.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA020.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CFSA17SA021.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA022.fna,I,S,47
Staphylococcus aureus,PRJNA633996,CFSA17SA023.fna,S,I,47
Staphylococcus aureus,PRJNA633996,CFSA17SA024.fna,I,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA025.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA026.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA027.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CFSA17SA028.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA032.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA033.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA034.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA035.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA036.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CFSA17SA037.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA038.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA039.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA040.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA041.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA042.fna,S,S,78
Staphylococcus aureus,PRJNA633996,CFSA17SA043.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA044.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CFSA17SA045.fna,R,S,13
Staphylococcus aureus,PRJNA633996,CFSA17SA046.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CFSA17SA047.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA048.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA049.fna,S,S,847
Staphylococcus aureus,PRJNA633996,CFSA17SA050.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA051.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA052.fna,R,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA055.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CFSA17SA056.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA057.fna,S,S,50
Staphylococcus aureus,PRJNA633996,CFSA17SA058.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CFSA17SA059.fna,S,S,252
Staphylococcus aureus,PRJNA633996,CFSA17SA060.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CFSA17SA061.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA062.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CFSA17SA063.fna,S,S,1204
Staphylococcus aureus,PRJNA633996,CFSA17SA064.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA065.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA066.fna,S,S,50
Staphylococcus aureus,PRJNA633996,CFSA17SA067.fna,S,S,50
Staphylococcus aureus,PRJNA633996,CFSA17SA068.fna,I,S,479
Staphylococcus aureus,PRJNA633996,CFSA17SA069.fna,S,S,335
Staphylococcus aureus,PRJNA633996,CFSA17SA070.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA071.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA072.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA073.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA074.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA075.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA076.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA077.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA078.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CFSA17SA079.fna,S,S,335
Staphylococcus aureus,PRJNA633996,CFSA17SA080.fna,S,S,50
Staphylococcus aureus,PRJNA633996,CFSA17SA081.fna,S,S,1393
Staphylococcus aureus,PRJNA633996,CFSA17SA082.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CFSA17SA083.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA084.fna,S,S,166
Staphylococcus aureus,PRJNA633996,CFSA17SA085.fna,S,S,166
Staphylococcus aureus,PRJNA633996,CFSA17SA086.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA087.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA088.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA089.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA090.fna,S,S,50
Staphylococcus aureus,PRJNA633996,CFSA17SA091.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA092.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA094.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA095.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA096.fna,S,S,166
Staphylococcus aureus,PRJNA633996,CFSA17SA097.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CFSA17SA098.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CFSA17SA099.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA100.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA101.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CFSA17SA102.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA103.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CFSA17SA104.fna,S,I,75
Staphylococcus aureus,PRJNA633996,CFSA17SA105.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA106.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA17SA107.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CLSA01.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA02.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA03.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CLSA04.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA05.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA06.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA07.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA08.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA10.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA11.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA12.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA13.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA14.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA15.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA16.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA17.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA18.fna,S,S,95
Staphylococcus aureus,PRJNA633996,CLSA19.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CLSA20.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CLSA21.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA22.fna,I,S,2
Staphylococcus aureus,PRJNA633996,CLSA23.fna,I,S,2
Staphylococcus aureus,PRJNA633996,CLSA24.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CLSA25.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CLSA26.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA27.fna,I,I,70
Staphylococcus aureus,PRJNA633996,CLSA28.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CLSA29.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA30.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA31.fna,I,I,70
Staphylococcus aureus,PRJNA633996,CLSA32.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CLSA33.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CLSA34.fna,R,R,70
Staphylococcus aureus,PRJNA633996,CLSA35.fna,R,I,70
Staphylococcus aureus,PRJNA633996,CLSA36.fna,R,R,70
Staphylococcus aureus,PRJNA633996,CLSA37.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CLSA38.fna,S,I,50
Staphylococcus aureus,PRJNA633996,CLSA39.fna,R,I,183
Staphylococcus aureus,PRJNA633996,CLSA40.fna,R,I,183
Staphylococcus aureus,PRJNA633996,CLSA41.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CLSA42.fna,R,R,6
Staphylococcus aureus,PRJNA633996,CLSA43.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CLSA44.fna,S,S,84
Staphylococcus aureus,PRJNA633996,CLSA45.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CLSA46.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CLSA47.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CLSA48.fna,R,I,70
Staphylococcus aureus,PRJNA633996,CLSA49.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CLSA50.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CLSA51.fna,R,R,11
Staphylococcus aureus,PRJNA633996,CLSA52.fna,R,R,70
Staphylococcus aureus,PRJNA633996,CLSA53.fna,I,I,70
Staphylococcus aureus,PRJNA633996,CLSA54.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CLSA55.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CLSA56.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CLSA57.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CLSA58.fna,S,I,13
Staphylococcus aureus,PRJNA633996,CLSA59.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CLSA60.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CLSA61.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CLSA62.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA63.fna,S,S,215
Staphylococcus aureus,PRJNA633996,CLSA64.fna,S,S,6
Staphylococcus aureus,PRJNA633996,CLSA65.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA66.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CLSA67.fna,S,S,896
Staphylococcus aureus,PRJNA633996,CLSA68.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA69.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CLSA70.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CLSA71.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CLSA72.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CLSA73.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA74.fna,S,S,2
Staphylococcus aureus,PRJNA633996,CLSA75.fna,S,S,47
Staphylococcus aureus,PRJNA633996,CLSA76.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA77.fna,S,S,13
Staphylococcus aureus,PRJNA633996,CLSA78.fna,S,S,190
Staphylococcus aureus,PRJNA633996,CLSA79.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA80.fna,S,S,696
Staphylococcus aureus,PRJNA633996,CLSA81.fna,S,S,190
Staphylococcus aureus,PRJNA633996,CLSA82.fna,R,R,70
Staphylococcus aureus,PRJNA633996,CLSA83.fna,S,S,50
Staphylococcus aureus,PRJNA633996,CLSA84.fna,S,S,51
Staphylococcus aureus,PRJNA633996,CLSA85.fna,S,I,11
Staphylococcus aureus,PRJNA633996,CLSA86.fna,S,S,11
Staphylococcus aureus,PRJNA633996,CLSA87.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CLSA90.fna,S,S,1393
Staphylococcus aureus,PRJNA633996,CLSA91.fna,S,S,258
Staphylococcus aureus,PRJNA633996,CLSA92.fna,S,S,50
Staphylococcus aureus,PRJNA633996,CFSA12SA010.fna,R,R,34
Staphylococcus aureus,PRJNA633996,CFSA12SA013.fna,R,S,34
Staphylococcus aureus,PRJNA633996,CFSA12SA016.fna,R,R,34
Staphylococcus aureus,PRJNA633996,CFSA12SA018.fna,R,S,34
Staphylococcus aureus,PRJNA633996,CFSA12SA030.fna,R,R,34
Staphylococcus aureus,PRJNA633996,CFSA12SA042.fna,R,S,34
Staphylococcus aureus,PRJNA633996,CFSA12SA053.fna,R,S,34
Staphylococcus aureus,PRJNA633996,CFSA12SA057.fna,R,S,34
Staphylococcus aureus,PRJNA633996,CFSA12SA058.fna,R,R,34
Staphylococcus aureus,PRJNA633996,CFSA12SA061.fna,R,S,75
Staphylococcus aureus,PRJNA633996,CFSA12SA062.fna,R,R,75
Staphylococcus aureus,PRJNA633996,CFSA12SA064.fna,R,S,34
Staphylococcus aureus,PRJNA633996,CFSA12SA065.fna,R,R,34
Staphylococcus aureus,PRJNA633996,CFSA12SA066.fna,R,R,34
Staphylococcus aureus,PRJNA633996,CFSA12SA067.fna,R,S,34
Staphylococcus aureus,PRJNA633996,CFSA12SA068.fna,R,R,34
Staphylococcus aureus,PRJNA633996,CFSA12SA071.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA13SA001.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA13SA018.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA15SA081.fna,R,S,75
Staphylococcus aureus,PRJNA633996,CFSA15SA094.fna,S,S,75
Staphylococcus aureus,PRJNA633996,CFSA16SA059.fna,S,S,2
Staphylococcus aureus,PATRIC_genomes,1280.10006.fna,S,S,2
Staphylococcus aureus,PATRIC_genomes,1280.10007.fna,S,,1
Staphylococcus aureus,PATRIC_genomes,1280.10008.fna,,S,78
Staphylococcus aureus,PATRIC_genomes,1280.10011.fna,,S,50
Staphylococcus aureus,PATRIC_genomes,1280.10017.fna,,S,75
Staphylococcus aureus,PATRIC_genomes,1280.10018.fna,R,,6
Staphylococcus aureus,PATRIC_genomes,1280.10019.fna,R,S,59
Staphylococcus aureus,PATRIC_genomes,1280.10021.fna,S,,50
Staphylococcus aureus,PATRIC_genomes,1280.10024.fna,S,S,1223
Staphylococcus aureus,PATRIC_genomes,1280.10025.fna,,S,59
Staphylococcus aureus,PATRIC_genomes,1280.10028.fna,,S,84
Staphylococcus aureus,PATRIC_genomes,1280.10029.fna,,S,78
Staphylococcus aureus,PATRIC_genomes,1280.10031.fna,S,,78
Staphylococcus aureus,PATRIC_genomes,1280.10038.fna,R,,6
Staphylococcus aureus,PATRIC_genomes,1280.10039.fna,S,,644
Staphylococcus aureus,PATRIC_genomes,1280.10044.fna,,S,6
Staphylococcus aureus,PATRIC_genomes,1280.10045.fna,R,S,236
Staphylococcus aureus,PATRIC_genomes,1280.10047.fna,,S,166
Staphylococcus aureus,PATRIC_genomes,1280.10048.fna,S,,222
Staphylococcus aureus,PATRIC_genomes,1280.11036.fna,,R,70
Staphylococcus aureus,PATRIC_genomes,1280.11042.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11152.fna,,S,47
Staphylococcus aureus,PATRIC_genomes,1280.11168.fna,,S,1394
Staphylococcus aureus,PATRIC_genomes,1280.11172.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11176.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11184.fna,,S,175
Staphylococcus aureus,PATRIC_genomes,1280.11187.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11194.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11201.fna,,S,175
Staphylococcus aureus,PATRIC_genomes,1280.11207.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11213.fna,,S,6
Staphylococcus aureus,PATRIC_genomes,1280.11215.fna,,R,70
Staphylococcus aureus,PATRIC_genomes,1280.11218.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11219.fna,,R,70
Staphylococcus aureus,PATRIC_genomes,1280.11222.fna,,S,175
Staphylococcus aureus,PATRIC_genomes,1280.11223.fna,,R,70
Staphylococcus aureus,PATRIC_genomes,1280.11233.fna,,S,51
Staphylococcus aureus,PATRIC_genomes,1280.11246.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11258.fna,,S,2
Staphylococcus aureus,PATRIC_genomes,1280.11266.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11281.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11291.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11292.fna,,R,70
Staphylococcus aureus,PATRIC_genomes,1280.11298.fna,,S,258
Staphylococcus aureus,PATRIC_genomes,1280.11299.fna,,S,47
Staphylococcus aureus,PATRIC_genomes,1280.11301.fna,,S,646
Staphylococcus aureus,PATRIC_genomes,1280.11328.fna,,S,1027
Staphylococcus aureus,PATRIC_genomes,1280.11329.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11331.fna,,S,51
Staphylococcus aureus,PATRIC_genomes,1280.11333.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11334.fna,,S,51
Staphylococcus aureus,PATRIC_genomes,1280.11339.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11342.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11344.fna,,S,125
Staphylococcus aureus,PATRIC_genomes,1280.11347.fna,,S,2
Staphylococcus aureus,PATRIC_genomes,1280.11708.fna,,S,1794
Staphylococcus aureus,PATRIC_genomes,1280.11713.fna,,S,258
Staphylococcus aureus,PATRIC_genomes,1280.11721.fna,,S,258
Staphylococcus aureus,PATRIC_genomes,1280.11722.fna,,S,1316
Staphylococcus aureus,PATRIC_genomes,1280.15865.fna,,S,6
Staphylococcus aureus,PATRIC_genomes,1280.15867.fna,R,,6
Staphylococcus aureus,PATRIC_genomes,1280.15868.fna,S,S,6
Staphylococcus aureus,PATRIC_genomes,1280.15869.fna,R,,6
Staphylococcus aureus,PATRIC_genomes,1280.15871.fna,,S,6
Staphylococcus aureus,PATRIC_genomes,1280.15873.fna,R,,889
Staphylococcus aureus,PATRIC_genomes,1280.15875.fna,S,,6
Staphylococcus aureus,PATRIC_genomes,1280.15878.fna,R,,1702
Staphylococcus aureus,PATRIC_genomes,1280.15881.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15882.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15883.fna,R,,59
Staphylococcus aureus,PATRIC_genomes,1280.15884.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15885.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15886.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15887.fna,R,S,2
Staphylococcus aureus,PATRIC_genomes,1280.15888.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15889.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15891.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15892.fna,R,,140
Staphylococcus aureus,PATRIC_genomes,1280.15894.fna,R,,84
Staphylococcus aureus,PATRIC_genomes,1280.15896.fna,R,,140
Staphylococcus aureus,PATRIC_genomes,1280.15897.fna,S,,140
Staphylococcus aureus,PATRIC_genomes,1280.15898.fna,,S,1733
Staphylococcus aureus,PATRIC_genomes,1280.15899.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15901.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15903.fna,,S,140
Staphylococcus aureus,PATRIC_genomes,1280.15904.fna,R,S,84
Staphylococcus aureus,PATRIC_genomes,1280.15905.fna,,S,140
Staphylococcus aureus,PATRIC_genomes,1280.15908.fna,R,S,84
Staphylococcus aureus,PATRIC_genomes,1280.15909.fna,R,,84
Staphylococcus aureus,PATRIC_genomes,1280.15911.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15913.fna,R,,50
Staphylococcus aureus,PATRIC_genomes,1280.15915.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15916.fna,R,,125
Staphylococcus aureus,PATRIC_genomes,1280.15917.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15918.fna,R,,84
Staphylococcus aureus,PATRIC_genomes,1280.15919.fna,S,,78
Staphylococcus aureus,PATRIC_genomes,1280.15921.fna,S,,140
Staphylococcus aureus,PATRIC_genomes,1280.15922.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15923.fna,R,S,2
Staphylococcus aureus,PATRIC_genomes,1280.15924.fna,R,S,125
Staphylococcus aureus,PATRIC_genomes,1280.15925.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15926.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15927.fna,R,,1525
Staphylococcus aureus,PATRIC_genomes,1280.15928.fna,R,R,803
Staphylococcus aureus,PATRIC_genomes,1280.15938.fna,S,,278
Staphylococcus aureus,PATRIC_genomes,1280.15939.fna,,R,59
Staphylococcus aureus,PATRIC_genomes,1280.16061.fna,,S,78
Staphylococcus aureus,PATRIC_genomes,1280.16385.fna,S,,78
Staphylococcus aureus,PATRIC_genomes,1280.16386.fna,,S,50
Staphylococcus aureus,PATRIC_genomes,1280.16552.fna,R,,1087
Staphylococcus aureus,PATRIC_genomes,1280.16566.fna,S,,40
Staphylococcus aureus,PATRIC_genomes,1280.16567.fna,S,,50
Staphylococcus aureus,PATRIC_genomes,1280.16569.fna,,S,50
Staphylococcus aureus,PATRIC_genomes,1280.16761.fna,R,R,706
Staphylococcus aureus,PATRIC_genomes,1280.16763.fna,R,R,72
Staphylococcus aureus,PATRIC_genomes,1280.16771.fna,,S,75
Staphylococcus aureus,PATRIC_genomes,1280.16772.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.16773.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.16774.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.16775.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.16776.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.16805.fna,R,R,1240
Staphylococcus aureus,PATRIC_genomes,1280.16836.fna,S,,75
Staphylococcus aureus,PATRIC_genomes,1280.16838.fna,S,S,75
Staphylococcus aureus,PATRIC_genomes,1280.16839.fna,,S,75
Staphylococcus aureus,PATRIC_genomes,1280.16858.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.16861.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.16862.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.16863.fna,R,R,34
Staphylococcus aureus,PATRIC_genomes,1280.16864.fna,R,R,800
Staphylococcus aureus,PATRIC_genomes,1280.16865.fna,S,,75
Staphylococcus aureus,PATRIC_genomes,1280.17656.fna,S,S,84
Staphylococcus aureus,PATRIC_genomes,1280.17671.fna,,R,50
Staphylococcus aureus,PATRIC_genomes,1280.19784.fna,,S,59
Staphylococcus aureus,PATRIC_genomes,1280.19785.fna,S,S,335
Staphylococcus aureus,PATRIC_genomes,1280.21073.fna,S,,175
Staphylococcus aureus,PATRIC_genomes,1280.25973.fna,S,,349
Staphylococcus aureus,PATRIC_genomes,1280.25975.fna,S,,59
Staphylococcus aureus,PATRIC_genomes,1280.25977.fna,,S,50
Staphylococcus aureus,PATRIC_genomes,1280.25982.fna,R,S,236
Staphylococcus aureus,PATRIC_genomes,1280.25987.fna,S,,75
Staphylococcus aureus,PATRIC_genomes,1280.25988.fna,R,,236
Staphylococcus aureus,PATRIC_genomes,1280.25991.fna,,S,50
Staphylococcus aureus,PATRIC_genomes,1280.25993.fna,S,,78
Staphylococcus aureus,PATRIC_genomes,1280.25995.fna,S,,58
Staphylococcus aureus,PATRIC_genomes,1280.25997.fna,,S,50
Staphylococcus aureus,PATRIC_genomes,1280.26001.fna,S,,1503
Staphylococcus aureus,PATRIC_genomes,1280.26005.fna,S,S,381
Staphylococcus aureus,PATRIC_genomes,1280.26007.fna,S,,78
Staphylococcus aureus,PATRIC_genomes,1280.26008.fna,,S,75
Staphylococcus aureus,PATRIC_genomes,1280.26016.fna,,R,687
Staphylococcus aureus,PATRIC_genomes,1280.26019.fna,S,S,78
Staphylococcus aureus,PATRIC_genomes,1280.26021.fna,S,,59
Staphylococcus aureus,PATRIC_genomes,1280.26023.fna,,S,113
Staphylococcus aureus,PATRIC_genomes,1280.26024.fna,,S,445
Staphylococcus aureus,PATRIC_genomes,1280.26028.fna,R,,166
Staphylococcus aureus,PATRIC_genomes,1280.26032.fna,R,,6
